model,prompt,project,run,metric,value,n_total_rows,n_valid_rows,source_file
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,2,rmse,3.2675561321763205,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,3,pearson,0.5041961856375966,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,3,spearman,0.4784472252997969,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,3,mae,2.353846153846154,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,3,rmse,3.1206508196947538,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,4,pearson,0.3527647217813996,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,4,spearman,0.48508302460677327,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,4,mae,2.523076923076923,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,4,rmse,3.414899480444258,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,5,pearson,0.4411826504107707,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,5,spearman,0.4863969596132312,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,5,mae,2.353846153846154,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,jirasoftware_filtered,5,rmse,3.1695668231090894,65,65,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,1,pearson,0.40765825064081346,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,1,spearman,0.47351990675700056,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,1,mae,1.8363095238095237,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,1,rmse,2.65977532169632,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,2,pearson,0.4123990884519006,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,2,spearman,0.4504273974155166,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,2,mae,1.744047619047619,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,2,rmse,2.5059453116063617,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,3,pearson,-0.004719692815331246,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,3,spearman,0.48743575205551937,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,3,mae,2.7083333333333335,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,3,rmse,18.692530975919613,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,4,pearson,0.4146096148924702,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,4,spearman,0.4762369731731063,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,4,mae,1.9255952380952381,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,4,rmse,2.7532448388868622,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,5,pearson,0.46293833512785865,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,5,spearman,0.4761920661250506,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,5,mae,1.7827380952380953,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mesos,5,rmse,2.5172027180601733,336,336,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mesos_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,1,pearson,0.175305481619524,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,1,spearman,0.19342765500288484,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,1,mae,5.333333333333333,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,1,rmse,9.321420969406375,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,2,pearson,0.2791967034018146,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,2,spearman,0.22161276954844664,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,2,mae,5.166666666666667,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,2,rmse,9.089535638285277,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,3,pearson,0.2106940667002649,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,3,spearman,0.21970122871549722,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,3,mae,5.269230769230769,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,3,rmse,9.224410202812079,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,4,pearson,0.21775796817842155,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,4,spearman,0.25236000889552346,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,4,mae,5.294871794871795,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,4,rmse,9.250317619864523,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,5,pearson,0.19714149951910398,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,5,spearman,0.21775441326435774,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,5,mae,5.3076923076923075,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,moodle,5,rmse,9.25886039026919,234,234,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/moodle_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,1,pearson,0.48427392666024255,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,1,spearman,0.456948331273372,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,1,mae,2.1741573033707864,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,1,rmse,2.9934385173748552,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,2,pearson,0.32873425937901074,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,2,spearman,0.3598781496831344,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,2,mae,2.4101123595505616,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,2,rmse,3.761872591311198,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,3,pearson,0.4773800725658804,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,3,spearman,0.40665088308785696,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,3,mae,2.1741573033707864,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,3,rmse,3.073079924883032,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,4,pearson,0.43092457338340917,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,4,spearman,0.4028275071491318,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,4,mae,2.202247191011236,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,4,rmse,3.1658287872391897,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,5,pearson,0.4717084092676898,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,5,spearman,0.40391571069229065,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,5,mae,2.1741573033707864,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mule,5,rmse,3.0121476902478017,178,178,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mule_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,1,pearson,0.24625508551653907,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,1,spearman,0.30939967035654364,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,1,mae,3.9115646258503403,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,1,rmse,5.649032184883561,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,2,pearson,0.27566713785742836,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,2,spearman,0.318537940846782,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,2,mae,3.82312925170068,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,2,rmse,5.565931353936616,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,3,pearson,0.29321803930427304,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,3,spearman,0.2931706685508316,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,3,mae,3.7891156462585034,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,3,rmse,5.5616519838188045,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,4,pearson,0.3123901977215134,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,4,spearman,0.29545573158470784,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,4,mae,3.8095238095238093,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,4,rmse,5.499536158548617,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,5,pearson,0.29224925428390125,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,5,spearman,0.31967429158153343,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,5,mae,3.9047619047619047,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,mulestudio,5,rmse,5.557369318436251,147,147,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/mulestudio_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,1,pearson,0.33037667189453773,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,1,spearman,0.3684092560507503,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,1,mae,2.087818696883853,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,1,rmse,2.901108511397126,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,2,pearson,0.3224520643962524,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,2,spearman,0.38188867706348884,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,2,mae,2.018413597733711,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,2,rmse,2.7272104894606803,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,3,pearson,0.2944941171347314,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,3,spearman,0.3860205297361826,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,3,mae,2.096317280453258,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,3,rmse,2.9302563482209116,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,4,pearson,0.321892990033597,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,4,spearman,0.3988044786279637,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,4,mae,2.009915014164306,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,4,rmse,2.853108239954311,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,5,pearson,0.3170941033975174,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,5,spearman,0.3702364386788251,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,5,mae,2.0509915014164304,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,springxd,5,rmse,2.792137889563171,706,706,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/springxd_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,talenddataquality,1,pearson,0.3638819792204438,277,277,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/talenddataquality_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,talenddataquality,1,spearman,0.3646216244424386,277,277,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/talenddataquality_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,talenddataquality,1,mae,2.8050541516245486,277,277,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/talenddataquality_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,talenddataquality,1,rmse,4.064018391612496,277,277,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/talenddataquality_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,talenddataquality,2,pearson,0.35711690498580884,277,277,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/talenddataquality_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,talenddataquality,2,spearman,0.37109135410830785,277,277,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/talenddataquality_deepseek_v4_flash_prompt1_zeroshot_v7.csv
deepseek-v4-flash,prompt1_zeroshot,talenddataquality,2,mae,2.8772563176895307,277,277,../Result/deepseek_v4_flash_prompt1_zeroshot_v7/talenddataquality_deepseek_v4_flash_prompt1_zeroshot_v7.csv
